WORD,ROOT
فبمذعننا,ذعن
فيلحدانهما,لحد
وكمزيجنا,مزج
كمنوعكما,نوع
فكحركتكما,حرك
لتعصبكم,عصب
لتغضناتهما,غضن
وجدليتنا,جدل
وبصباغتيهما,صبغ
فبمديرهن,دور
وعارفتيكما,عرف
ينطحانهما,نطح
فذللتننا,ذل
وبسدنتها,سدن
بمشاحم,شحم
وتورثينهم,ورث
لحابى,حبو
فتصلبنها,صلب
نستقيم,قوم
وسيكبسونك,كبس
سحلتاكن,سحل
فلنطيقهن,طوق
لنفقتموها,نفق
ولعرصتهن,عرص
وكهمزي,همز
ولذروتهن,ذرو
فلترذلاكما,رذل
كزبالتيهن,زبل
ووحوشها,وحش
فتتجسدوا,جسد
وكأوبئتها,وبئ
وكممرورتكم,مر
والمرتعدين,رعد
ولتاء,
فككحلييكن,كحل
تفننينا,فن
كأصل,اصل
فلرخوتيهما,رخو
لسطحييكم,سطح
ولتضووا,ضوى
فلأنبذتنا,نبذ
لصاغرينا,صغر
تشحطنهما,شحط
سيسندونها,سند
ولممي,لم
أتأته,اتي
كأرجاسهما,رجس
فليفتتاه,فت
وليعذبوهما,عذب
فيغصبانها,غصب
يجتزاني,جز
فينجينكم,نجو
تشوحونها,شوح
ذواقات,ذوق
وسيثلثننا,ثلث
وأسندناها,سند
فبموظفكما,وظف
بذوقيتين,ذوق
فليعقداهما,عقد
للتصميمين,صم
بجنده,جند
فكتجلتهن,جل
ولتملقوهما,ملق
وليتلقوهم,لقى
محلقيه,حلق
وكمخابرات,خبر
ورشفوهما,رشف
فبجنبتهما,جنب
لموقتكن,وقت
لخدميتهما,خدم
وشرحناكما,شرح
لتقلماكن,قلم
كماراثونه,
وليثقفوكم,ثقف
ولكراعين,كرع
لأثثتنه,اث
يفلى,
بحلقتيهم,حلق
بعفويتكن,عفو
وستشفطك,شفط
وتشاورانكما,شور
كالعياد,عود
وتأسنها,اسن
وكقرنياتهن,قرن
لميادينكما,ميد
زقزقتهن,زقزق
فبتغضننا,غضن
فلعوضهما,عوض
وصفتاي,وصف
ويوجعوا,وجع
تطايب,طيب
فوارفتي,ورف
وليبرقعوكن,برقع
وكتفريدنا,فرد
فيجردهم,جرد
فأومآ,ومأ
ولإفشالهم,فشل
ستتباين,بين
ومستهدفكما,هدف
نقفره,قفر
فبوقيهن,وقى
فلقبعهما,قبع
لأشياخي,شيخ
فالوقورة,وقر
لمتحكمات,حكم
ليناهضوكن,نهض
كموسوسك,وسوس
فيغريانهما,غرو
وتجوزيه,جوز
ولقبتاهما,لقب
وكإحراقنا,حرق
وبيروتيا,
ولمستاءيه,سوا
فالمولودان,ولد
لقطعتهن,قطع
سأمرضهن,مرض
فلمتفهمتهن,فهم
فبعمامتهن,عم
وأرعبتننا,رعب
للعابثتين,عبث
فسيداهمها,دهم
فبعصريتكن,عصر
ونهددك,هد
كبوطتكن,بوط
تحملا,حمل
فسينظمانهما,نظم
كجرافتيهما,جرف
فستزقزقه,زقزق
كمكهربتهما,كهرب
ولكنعانيتنا,
لموضوعيكن,وضع
مغلهما,غل
فشحميتيكما,شحم
وليمحور,محور
وسيناطحها,نطح
ويعثوا,عثو
فكنبحنا,نبح
لأينعكما,ينع
فببلبلكما,بلبل
فترحلتم,رحل
ييمنونهن,يمن
وليلحسوك,لحس
رمضانيتيهما,رمض
وكيقينيتيها,يقن
ولتحننيهن,حن
بموكلتهن,وكل
فغنموا,غنم
فتحركيهن,حرك
منتدبات,ندب
فسيوطئون,وطئ
ومهواكما,هوى
وسيشفينه,شفو
فكأوابيكما,اوب
فبحسيكن,حس
فستجحدنهن,جحد
وكعضويتي,عضو
ليدغمكم,دغم
فلتتخللنا,خل
فيجزيانهما,جزى
كمطوقتكم,طوق
فتلحقوه,لحق
وتعوليها,عول
وليباريكما,بري
فكجروحك,جرح
سيقمعك,قمع
فكحيرتكما,حير
فيتأكدا,اكد
كبئسكما,بأس
بميلادهن,ولد
فبمستعارتين,عور
مدربتاه,درب
تطفوهما,طفو
وأسكته,سكت
سأعشبهما,عشب
فمخاطبان,خطب
ولأجنتهن,جن
وخلخلاكن,خلخل
يغبطاكن,غبط
لقودكن,قود
ويخصاننا,خص
شزره,شزر
فينكتبن,كتب
كالولوج,ولج
فتهمزكما,همز
ودروسهما,درس
فككبشهم,كبش
فشاءتها,شيأ
أتوحلها,وحل
ونرتكبها,ركب
فلواحان,لوح
بارحنكما,برح
وليشرخوها,شرخ
فلبيطريينا,
لمشتبكتنا,شبك
وسيستنتجونها,نتج
فللوساطة,وسط
ستخزلانكما,خزل
وليفتكرنه,فكر
فسيصدانني,صد
فلتطيليه,طول
وكوسجكن,
ضرمته,ضرم
فبجابيتيهن,جبى
فكخططنا,خط
تنسكتا,نسك
ولتعرجنهن,عرج
رقعتكن,رقع
ولمامهن,لم
تجسدتم,جسد
وكاعتنائهن,عنى
فيميطونكما,ميط
فليطيلكن,طول
لتمعكوهن,معك
فسيتواجدون,وجد
فالمشرعان,شرع
وكمقرفيها,قرف
وستزقزقانكم,زقزق
فستنبذانه,نبذ
لعضضتن,عض
وكمعاصره,عصر
وبصفارتك,صفر
فتختزليهم,خزل
تبوري,بور
فلثائركم,ثور
وكزميليكن,زمل
كذليليكن,ذل
أستوطنكما,وطن
وبالثلجيين,ثلج
ومعبأتهما,عبأ
فستعقدونهما,عقد
وسأرفل,رفل
فبمستوعبهما,وعب
وسيستوعب,وعب
فغزلاكم,غزل
ولآسيتك,اسو
فبمجيبهن,جوب
فتخلجانهم,خلج
واستغرقها,غرق
فنتمدن,مدن
فالعهود,عهد
فخلوصكن,خلص
وليتعمدنكن,عمد
لمجحفين,جحف
ونقشرهما,قشر
وشقلبته,شقلب
فلخيلان,خول
لهفوتكن,هفو
وتأريخي,ارخ
للقطائكم,لقط
فستصالحه,صلح
تمحورنها,محور
أحدج,حدج
لغزالتينا,غزل
فيتصرفا,صرف
لأوم,
فقمرياه,قمر
فكخطبك,خطب
وجباراكما,جبر
فتكبتنني,كبت
وكمرتعدتكما,رعد
كمصهراتك,صهر
سيجتازانكم,جوز
فباندحارهن,دحر
كأبقكن,ابق
وموريتانيتي,
فالهش,هش
لكفينك,كفى
سيغريانهن,غرو
فبإعارتك,عور
فبغافيات,غفو
ستدرعنها,درع
كقبيلتكم,قبل
وسيشنعنك,شنع
جالون,
ويثبراها,ثبر
فتسترونه,ستر
وتغمرين,غمر
ويخصمننا,خصم
فكتطبيقات,طبق
ولرسالة,رسل
ينهباكن,نهب
بهوكما,بهو
فكحلكها,حلك
تزهقي,زهق
بهبرته,هبر
وتفتشوه,فتش
تربيعهن,ربع
كمنطرحيهما,طرح
ولمعشبيهما,عشب
فراكضناهن,ركض
وبروليتارياه,
والإصدارات,صدر
بالكسيرة,كسر
كمغصوبها,غصب
وكإجلائنا,جلو
فبلولبك,لولب
فسترسلانهم,رسل
وكبسولاتكما,
بعقلياتهم,عقل
فعقدية,عقد
وموبخين,وبخ
فكأقسى,قسو
وبمرضاتكن,رضى
فمهوسوهم,هوس
وبغاديتهما,غدو
بمنتصبتي,نصب
ولجوقتي,جوق
فالعصابة,عصب
فكاللاحظتين,لحظ
ومنقلته,نقل
حفركم,حفر
فلتشتيتي,شت
وتشتهرا,شهر
لغاشميه,غشم
لغوغائيتيكم,غوغ
فبمواكيكهم,مك
ففتحناكما,فتح
فليمزقوني,مزق
وكسواره,سور
ليبستاكم,يبس
فيسوقونك,سوق
ولمتخمتيهم,تخم
وكثائرنا,ثور
فسينتحيه,نحو
وكمنسوبيهم,نسب
أكملكم,كمل
فللمكهربة,كهرب
وللملعب,لعب
ومحجوبة,حجب
وبرهليكم,رهل
فسيواصل,وصل
وليقرطكما,قرط
وبمظاهراتك,ظهر
بمنتصبتينا,نصب
فناتت,نوت
وفقاعكم,فقع
وكتكريركما,كر
الصحارتين,صحر
تستبقنني,سبق
كصالونيكم,
وكمصوغته,صوغ
فلزوانهما,
وجاذبتم,جذد
أسدلتاه,سدل
ومحلليكم,حل
فتاركن,ترك
وأمنت,امن
فلتقتسمك,قسم
نجيناكن,نجو
فماجتنا,موج
وكشرارتيكما,شر
بعضلتكن,عضل
فهجرييهما,هجر
ستطيرانهن,طير
كقرط,قرط
فبموزعتيها,وزع
وتناجزاهما,نجز
فبفهرسها,فهرس
فلتدينيهن,دين
وأينعتن,ينع
وشغلهما,شغل
فسنركمهن,ركم
فيبهجنهم,بهج
ليركلاها,ركل
وغيلانهما,غول
فكواصفتيهن,وصف
كصحفتهما,صحف
لمعاونها,عون
بسواسهم,سوس
فغنيتمانا,غنى
فمستأجرتا,اجر
وبساقة,سوق
وبأعلامكما,علم
ولمحفرك,حفر
فبحطي,حط
لوطاويطكم,وطوط
لمعيدتكما,عود
وبملاحقاتكما,لحق
وكمراجعتك,رجع
وبمقيتتي,مقت
بجزازينا,جز
وكنواياهن,نوى
فتكبدها,كبد
فعربجييها,
وكشمعته,شمع
ولشيكلكما,
سنؤرخها,ارخ
فتجابرهن,جبر
وأذهانه,ذهن
فخضوني,خض
بموازي,وزى
وتتسترا,ستر
ومبجلتيكم,بجل
فجلطنك,جلط
بالسلجوقيين,
فليزلزلوكم,زلزل
طلقوكم,طلق
أقرحها,قرح
ولأختيكم,اخو
ستقتون,قت
وبغموم,غم
وبفلقة,فلق
بإثم,اثم
فليبلبلوني,بلبل
ليطفئني,طفئ
بمآذنكن,اذن
ولتسحنوا,سحن
فكالمدعيتين,دعو
المفتولتين,فتل
ورهبتنهم,رهب
فالتمهم,لم
وبالمشمولة,شمل
وكطابية,
فشملنا,شمل
بمشاتكم,مشي
فأعذبتم,عذب
فأرضعهما,رضع
بمتزلفنا,زلف
فليشترنكما,شتر
وتبيانكما,بين
ونهابان,نهب
سخافتاهم,سخف
سيغازلن,غزل
خربطنهما,خربط
وكغشوم,غشم
بسهرانيها,سهر
وكإشاعتيك,شيع
فكنوال,نول
ومبللتكما,بل
وكراسبة,رسب
فملقبو,لقب
لغتان,لغو
ومتلاطمين,لطم
لاستقصيتما,قصو
فبالإمرار,مر
فلجلامدي,جلمد
ولسكاتها,سكت
ككسلانه,كسل
وتعقبتاه,عقب
لاستعمروكن,عمر
فمعلمتكم,علم
فهلسكن,هلس
فلمفرغينا,فرغ
فلجندييكن,جند
لمختلستهم,خلس
فللمخلدين,خلد
فهادنتاكما,هدن
كمبطلات,بطل
فبمعاويتكم,عوى
وينتشنكن,نتش
منتظراهما,نظر
ليضربوكم,ضرب
فأمهلانا,مهل
فليعابثاهما,عبث
فتقصدينها,قصد
ومزمعا,زمع
ولورى,ورى
فكخوابيركما,خبر
فكبزازي,بز
فناهضاها,نهض
وبجراثيمي,جرثم
كمحجري,حجر
تبرطلانها,برطل
مفطومها,فطم
يحكموها,حكم
ولطماحتيه,طمح
ليمعكوكما,معك
فيقارعونهما,قرع
ولشرائعه,شرع
بتجريمهم,جرم
تذكرنا,ذكر
بصرافتين,صرف
وأبلغاني,بلغ
فكنطقيي,نطق
فكجزيئيتيكن,جزأ
يميعوك,ميع
فخطأناكما,خطى
وبعقيلتكن,عقل
وكشاردتكن,شرد
المتجبرتان,جبر
فتمرغونهما,مرغ
آسك,
ولتشققاتي,شق
فبظاهريهم,ظهر
الشاقول,
بالصاري,صرى
وبكنافتكما,كنف
ليعايدن,عيد
فهجانيهم,هجن
لمحامدهن,حمد
تقشفيهن,قشف
فبنزعكم,نزع
أعطفكما,عطف
وبضابطهن,ضبط
لأنسينهما,نسى
لأشجتهم,شجو
وإيوائهما,اوي
ووصفوك,وصف
وسراديبي,
فأستأنس,انس
الوسنى,وسن
فلتزخموني,زخم
فوصفناكما,وصف
فنفوذهما,نفذ
كطوقهن,طوق
ستتخرصن,خرص
وتمدحنها,مدح
وتحثنهم,حوث
وسيدرمانهن,درم
وتغبنانهم,غبن
وكعمد,عمد
فلجماهيرهما,جمهر
إيضاحيتيكما,وضح
وبدعوها,بدع
وكاشتهارك,شهر
كمسافريكم,سفر
تنزانيا,
ثكنكم,
ولأقذاركم,قذر
سيضرسنهما,ضرس
فسنترصدكن,رصد
لمانعة,منع
وكالرياضيين,روض
كتسالي,سلو
لجهارهم,جهر
ليصطنعنك,صنع
لتسلحنهما,سلح
ولطيره,طير
فلأتعابهن,تعب
فالخزازين,خزن
كمخضرتهم,خضر
وتتماتها,تم
فتتوخينه,وخى
ويكاثرونها,كثر
واقتعد,قعد
تساورانك,سور
فكمغتم,غم
وللكونغو,
وتبتغيانكما,بغى
فكمتأهلي,اهل
فبتأثيريها,اثر
وبإرعابهم,رعب
وبطبيخي,طبخ
فمالحتاكم,ملح
فأرحاما,رحم
فلتجابريهن,جبر
أياما,يوم
وسرايهم,
ولمنجليتيكن,نجل
فتوأمتنا,
ريمتكما,ريم
وبالتهكمي,هكم
سيبارح,برح
وتطارديهم,طرد
ولحمضيهن,حمض
فتقديريتي,قدر
فكسبختيها,سبخ
فتزبدونهم,زبد
فبالطاؤوس,طوس
بمحرضهما,حرض
والقمريان,قمر
السعوديات,سعد
فمحمريه,حمر
فدفرتهما,دفر
رشدتاكما,رشد
لمتشابهات,شبه
أعلماكما,علم
وتوجباكما,وجب
وبمعاملنا,عمل
فضلعتاهم,ضلع
وتتنوعون,نوع
للمعدومين,عدم
كجعجعتكما,جعجع
أسيرتيهن,اسر
فتأدبيكما,ادب
كناجعيكما,نجع
بمعتنييهم,عنى
تلزماهن,لزم
فلمحطمينا,حطم
ولدوقيكم,
فكتكريسهم,كرس
فسأقنطهما,قنط
وبمسرجة,سرج
فلمساهميهن,سهم
فلكسورهم,كسر
ولمتخيلتيها,خيل
ويدرسها,درس
لأحرفكما,حرف
ونسحقكم,سحق
ومقببا,قب
فاشربنا,شرب
وكمقاطعي,قطع
وعاكفتكن,عكف
فكمبشرنا,بشر
وبمضاربيهم,ضرب
وكسليبها,سلب
ولتدمثها,دمث
فلتتفحصيه,فحص
ولتخربشكم,خربش
فأقراصك,قرص
فكاستنفارهم,نفر
وسنزعلهن,زعل
فأباءوكن,بوء
ولسامرها,سمر
مشاكسوك,شكس
فبالصعلوك,صعلك
فلتتجلل,جل
وخولناكما,خول
فعساليجهما,عسلج
فمساعدات,سعد
فيركل,ركل
وتغدقينهن,غدق
ومازحناهما,مزح
يجشمانكم,جشم
صفرتماهما,صفر
فتلفظون,لفظ
متحيرتانا,حير
فمجففيك,جف
لعجينيها,عجن
وكالكنية,كنو
فكشكليتيهم,شكل
فكهوان,هون
يفرقني,فرق
تحوياك,حوى
ومستعبديها,عبد
فيجوفون,جوف
كفترها,فتر
فيمزمزنا,مزمز
فسيهزكما,هز
وكنفثكن,نفث
وكالانهيارين,هور
لفأسهما,فأس
ومجازيتاه,جوز
يضفونهم,ضفو
وللملطف,لطف
سيجلطونهم,جلط
خبرتاك,خبر
فصيرورتكم,صير
ليجرننا,جور
فبنفسجكم,
وترصعه,رصع
وأغطرس,غطرس
وسيطيعونهن,طوع
عدموهما,عدم
فليوصدنا,وصد
يافعتيهم,يفع
ولأزمتيهما,ازم
فبوقائعك,وقع
وامسكاهما,مسك
فبعيرا,
وبنمطيه,نمط
فكشادرنا,شدر
وبمتوليكن,ولى
لننعمهم,نعم
فكمؤثثيكم,اث
وللهفكما,لهف
لانتزعنكما,نزع
بسفرتينا,سفر
وبعبالي,عبل
وبمسلحكن,سلح
وكصيتيهما,صوت
وبتعاضديكم,عضد
فيعتقونهن,عتق
ومستمعيكما,سمع
لكفوهن,كف
فكالقطون,قطن
فكضمورهم,ضمر
سدلنها,سدل
لينالاه,نيل
فكمسكم,مس
فوازعين,وزع
فكالمطرانين,مطرن
الجد,جد
تكيساهم,كيس
لتترصدن,رصد
كاستعاريك,عور
فللعفو,عفو
مخلاتيهن,خلو
فبسلوكيتهن,سلك
ولمبلغها,بلغ
وسيلصقه,لصق
لوهلتما,وهل
فلهالتك,هول
يدرعكما,درع
بإيهامهما,وهم
ويقولانني,قول
فيرهفونه,رهف
كتصويبيكما,صوب
سأهنئ,هنأ
وبمتخشبكم,خشب
وكتمتهما,كتم
وليتلافيا,لفو
بهرجتك,بهرج
فلاختصارك,خصر
فكالمغلوطتين,غلط
فبالعقيدي,عقد
لمقاصفك,قصف
تقريانكن,قرى
فيوافكن,وفى
وناطحاتهم,نطح
فتعيشونني,عيش
وإقلال,قل
وسنلخبطه,لخبط
فسيلونون,لون
وكعيباتكم,عيب
واسمح,سمح
